"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+8.56000000000E+007, -3.52484221527E+000, +0.00000000000E+000
+8.60000000000E+007, -3.56431247382E+000, +0.00000000000E+000
+8.64000000000E+007, -3.61890426577E+000, +0.00000000000E+000
+8.68000000000E+007, -3.65971582959E+000, +0.00000000000E+000
+8.72000000000E+007, -3.70232534240E+000, +0.00000000000E+000
+8.76000000000E+007, -3.86998114474E+000, +0.00000000000E+000
+8.80000000000E+007, -4.00930352448E+000, +0.00000000000E+000
+8.84000000000E+007, -4.23986978850E+000, +0.00000000000E+000
+8.88000000000E+007, -4.38911418791E+000, +0.00000000000E+000
+8.92000000000E+007, -4.63274384094E+000, +0.00000000000E+000
+8.96000000000E+007, -4.87792473767E+000, +0.00000000000E+000
+9.00000000000E+007, -5.10407768221E+000, +0.00000000000E+000
+9.04000000000E+007, -5.33444099595E+000, +0.00000000000E+000
+9.08000000000E+007, -5.55994846709E+000, +0.00000000000E+000
+9.12000000000E+007, -5.80303210975E+000, +0.00000000000E+000
+9.16000000000E+007, -5.99929322589E+000, +0.00000000000E+000
+9.20000000000E+007, -6.24879906544E+000, +0.00000000000E+000
+9.24000000000E+007, -6.39556016686E+000, +0.00000000000E+000
+9.28000000000E+007, -6.55661893011E+000, +0.00000000000E+000
+9.32000000000E+007, -6.67580169459E+000, +0.00000000000E+000
+9.36000000000E+007, -6.79031388710E+000, +0.00000000000E+000
+9.40000000000E+007, -6.85862956934E+000, +0.00000000000E+000
+9.44000000000E+007, -6.91042876864E+000, +0.00000000000E+000
+9.48000000000E+007, -6.94712927215E+000, +0.00000000000E+000
+9.52000000000E+007, -6.89782224177E+000, +0.00000000000E+000
+9.56000000000E+007, -6.90500257069E+000, +0.00000000000E+000
+9.60000000000E+007, -6.81875177723E+000, +0.00000000000E+000
+9.64000000000E+007, -6.79088408084E+000, +0.00000000000E+000
+9.68000000000E+007, -6.69735947397E+000, +0.00000000000E+000
+9.72000000000E+007, -6.59857661497E+000, +0.00000000000E+000
+9.76000000000E+007, -6.47954566472E+000, +0.00000000000E+000
+9.80000000000E+007, -6.32294598031E+000, +0.00000000000E+000
+9.84000000000E+007, -6.19952621086E+000, +0.00000000000E+000
+9.88000000000E+007, -5.99999085379E+000, +0.00000000000E+000
+9.92000000000E+007, -5.91016352936E+000, +0.00000000000E+000
+9.96000000000E+007, -5.72611959798E+000, +0.00000000000E+000
+1.00000000000E+008, -5.57299813242E+000, +0.00000000000E+000
+1.00400000000E+008, -5.41495864832E+000, +0.00000000000E+000
+1.00800000000E+008, -5.24876529855E+000, +0.00000000000E+000
+1.01200000000E+008, -5.15271158672E+000, +0.00000000000E+000
+1.01600000000E+008, -5.05351479668E+000, +0.00000000000E+000
+1.02000000000E+008, -4.95427750717E+000, +0.00000000000E+000
+1.02400000000E+008, -4.86386165139E+000, +0.00000000000E+000
+1.02800000000E+008, -4.86721950429E+000, +0.00000000000E+000
+1.03200000000E+008, -4.83550208909E+000, +0.00000000000E+000
+1.03600000000E+008, -4.84158359233E+000, +0.00000000000E+000
+1.04000000000E+008, -4.82463632458E+000, +0.00000000000E+000
+1.04400000000E+008, -4.89198311188E+000, +0.00000000000E+000
+1.04800000000E+008, -4.91634484642E+000, +0.00000000000E+000
+1.05200000000E+008, -4.96928304079E+000, +0.00000000000E+000
+1.05600000000E+008, -5.01433401081E+000, +0.00000000000E+000
+1.06000000000E+008, -5.05416367171E+000, +0.00000000000E+000
+1.06400000000E+008, -5.14351895839E+000, +0.00000000000E+000
+1.06800000000E+008, -5.15179201046E+000, +0.00000000000E+000
+1.07200000000E+008, -5.19521631692E+000, +0.00000000000E+000
+1.07600000000E+008, -5.19541996885E+000, +0.00000000000E+000
+1.08000000000E+008, -5.20883107025E+000, +0.00000000000E+000
+1.08400000000E+008, -5.16387359089E+000, +0.00000000000E+000
+1.08800000000E+008, -5.10619348155E+000, +0.00000000000E+000
+1.09200000000E+008, -5.03826043327E+000, +0.00000000000E+000
+1.09600000000E+008, -4.94829332856E+000, +0.00000000000E+000
+1.10000000000E+008, -4.81896705429E+000, +0.00000000000E+000
+1.10400000000E+008, -4.67763284709E+000, +0.00000000000E+000
+1.10800000000E+008, -4.52382415991E+000, +0.00000000000E+000
+1.11200000000E+008, -4.30682009911E+000, +0.00000000000E+000
+1.11600000000E+008, -4.09668631715E+000, +0.00000000000E+000
+1.12000000000E+008, -3.84781607892E+000, +0.00000000000E+000
+1.12400000000E+008, -3.57778230319E+000, +0.00000000000E+000
+1.12800000000E+008, -3.29584613936E+000, +0.00000000000E+000
+1.13200000000E+008, -2.97634409235E+000, +0.00000000000E+000
+1.13600000000E+008, -2.65497319409E+000, +0.00000000000E+000
+1.14000000000E+008, -2.33689679839E+000, +0.00000000000E+000
+1.14400000000E+008, -2.00346491556E+000, +0.00000000000E+000
+1.14800000000E+008, -1.64882659056E+000, +0.00000000000E+000
+1.15200000000E+008, -1.32986344038E+000, +0.00000000000E+000
+1.15600000000E+008, -9.91391896553E-001, +0.00000000000E+000
+1.16000000000E+008, -6.70462215893E-001, +0.00000000000E+000
+1.16400000000E+008, -3.74238261549E-001, +0.00000000000E+000
+1.16800000000E+008, -8.90933858149E-002, +0.00000000000E+000
+1.17200000000E+008, +1.64053421745E-001, +0.00000000000E+000
+1.17600000000E+008, +3.89655936402E-001, +0.00000000000E+000
+1.18000000000E+008, +5.74491821897E-001, +0.00000000000E+000
+1.18400000000E+008, +7.26801375894E-001, +0.00000000000E+000
+1.18800000000E+008, +8.38389851966E-001, +0.00000000000E+000
+1.19200000000E+008, +9.23857025102E-001, +0.00000000000E+000
+1.19600000000E+008, +9.88048995281E-001, +0.00000000000E+000
+1.20000000000E+008, +1.02708477050E+000, +0.00000000000E+000
+1.20400000000E+008, +1.04109038842E+000, +0.00000000000E+000
+1.20800000000E+008, +1.03974166146E+000, +0.00000000000E+000
+1.21200000000E+008, +1.02793472375E+000, +0.00000000000E+000
+1.21600000000E+008, +1.00673209398E+000, +0.00000000000E+000
+1.22000000000E+008, +9.78477131225E-001, +0.00000000000E+000
+1.22400000000E+008, +9.55449595520E-001, +0.00000000000E+000
+1.22800000000E+008, +9.36663290302E-001, +0.00000000000E+000
+1.23200000000E+008, +9.18729244986E-001, +0.00000000000E+000
+1.23600000000E+008, +9.14248499553E-001, +0.00000000000E+000
+1.24000000000E+008, +9.20680660760E-001, +0.00000000000E+000
+1.24400000000E+008, +9.31826966507E-001, +0.00000000000E+000
+1.24800000000E+008, +9.54721483389E-001, +0.00000000000E+000
+1.25200000000E+008, +9.89892325462E-001, +0.00000000000E+000
+1.25600000000E+008, +1.03396305580E+000, +0.00000000000E+000
+1.26000000000E+008, +1.09188623096E+000, +0.00000000000E+000
+1.26400000000E+008, +1.16108225870E+000, +0.00000000000E+000
+1.26800000000E+008, +1.24330608512E+000, +0.00000000000E+000
+1.27200000000E+008, +1.33893064941E+000, +0.00000000000E+000
+1.27600000000E+008, +1.45331565873E+000, +0.00000000000E+000
+1.28000000000E+008, +1.57588458362E+000, +0.00000000000E+000
+1.28400000000E+008, +1.71303838779E+000, +0.00000000000E+000
+1.28800000000E+008, +1.86745195529E+000, +0.00000000000E+000
+1.29200000000E+008, +2.03300507093E+000, +0.00000000000E+000
+1.29600000000E+008, +2.20776947970E+000, +0.00000000000E+000
+1.30000000000E+008, +2.40177936574E+000, +0.00000000000E+000
+1.30400000000E+008, +2.60635986619E+000, +0.00000000000E+000
+1.30800000000E+008, +2.78047798782E+000, +0.00000000000E+000
+1.31200000000E+008, +3.04213180083E+000, +0.00000000000E+000
+1.31600000000E+008, +3.27392814978E+000, +0.00000000000E+000
+1.32000000000E+008, +3.50914369286E+000, +0.00000000000E+000
+1.32400000000E+008, +3.75018025330E+000, +0.00000000000E+000
+1.32800000000E+008, +3.98471826117E+000, +0.00000000000E+000
+1.33200000000E+008, +4.20814804002E+000, +0.00000000000E+000
+1.33600000000E+008, +4.42235285919E+000, +0.00000000000E+000
+1.34000000000E+008, +4.62288175011E+000, +0.00000000000E+000
+1.34400000000E+008, +4.80008361877E+000, +0.00000000000E+000
+1.34800000000E+008, +4.96032566458E+000, +0.00000000000E+000
+1.35200000000E+008, +5.10259184443E+000, +0.00000000000E+000
+1.35600000000E+008, +5.23158925141E+000, +0.00000000000E+000
+1.36000000000E+008, +5.35716400703E+000, +0.00000000000E+000
+1.36400000000E+008, +5.47539295159E+000, +0.00000000000E+000
+1.36800000000E+008, +5.58436937841E+000, +0.00000000000E+000
+1.37200000000E+008, +5.69076389428E+000, +0.00000000000E+000
+1.37600000000E+008, +5.78752783202E+000, +0.00000000000E+000
+1.38000000000E+008, +5.87569323412E+000, +0.00000000000E+000
+1.38400000000E+008, +5.95026936494E+000, +0.00000000000E+000
+1.38800000000E+008, +6.00180299897E+000, +0.00000000000E+000
+1.39200000000E+008, +6.02828764765E+000, +0.00000000000E+000
+1.39600000000E+008, +6.02335670337E+000, +0.00000000000E+000
+1.40000000000E+008, +5.99281363537E+000, +0.00000000000E+000
