"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.34400000000E+008, +1.16303763036E+000, +0.00000000000E+000
+1.34800000000E+008, +1.34223452808E+000, +0.00000000000E+000
+1.35200000000E+008, +1.46551476203E+000, +0.00000000000E+000
+1.35600000000E+008, +1.53759673985E+000, +0.00000000000E+000
+1.36000000000E+008, +1.57100837990E+000, +0.00000000000E+000
+1.36400000000E+008, +1.59059033764E+000, +0.00000000000E+000
+1.36800000000E+008, +1.61360107947E+000, +0.00000000000E+000
+1.37200000000E+008, +1.64975356279E+000, +0.00000000000E+000
+1.37600000000E+008, +1.71453773884E+000, +0.00000000000E+000
+1.38000000000E+008, +1.79095889020E+000, +0.00000000000E+000
+1.38400000000E+008, +1.86599690442E+000, +0.00000000000E+000
+1.38800000000E+008, +1.93642168091E+000, +0.00000000000E+000
+1.39200000000E+008, +1.99515770458E+000, +0.00000000000E+000
+1.39600000000E+008, +2.07378944420E+000, +0.00000000000E+000
+1.40000000000E+008, +2.16125595491E+000, +0.00000000000E+000
